source,target,value,ip
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,20054-wismamuis-acc1
User <*> has exited tty session <*> <*>,Interface <*> <*> <*> changed state to <*>,1,66036-tgmalim-aggb01
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,66036-tgmalim-aggb01
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,66036-tgmalim-aggb01
Interface <*> <*> <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,66036-tgmalim-aggb01
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.253.158
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,66036-tgmalim-aggb01
Interface <*> <*> <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,66036-tgmalim-aggb01
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,66036-tgmalim-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,66036-tgmalim-aggb01
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,66036-tgmalim-aggb01
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,1,10.240.48.100
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>",1,10.240.48.100
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",BFD-SYSLOG: BFD session <*> <*> is going UP,1,10.240.48.100
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,10.240.48.100
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",The system clock has been set.,1,10.240.48.100
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",LDP Neighbor <*> <*> is UP,1,10.240.48.100
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,66036-tgmalim-aggb01
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.253.158
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,66036-tgmalim-aggb01
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30195-tmnapollo-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30195-tmnapollo-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,66036-tgmalim-aggb01
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30195-tmnapollo-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30195-tmnapollo-acc1
Interface <*> <*> is up in mode <*>,Interface <*> <*> operational <*> Flow Control state changed to off,1,kbxcswa01-n3k
Interface <*> <*> is up in mode <*>,Interface Ethernet1 <*> is <*> <*> <*>,1,kbxcswa01-n3k
Interface <*> <*> is up in mode <*>,"Interface Ethernet1 72, operational <*> <*> <*> <*> <*>",1,kbxcswa01-n3k
Interface Ethernet1 <*> is <*> <*> <*>,Interface <*> <*> is up in mode <*>,1,kbxcswa01-n3k
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30223-tmnsuriajaya-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,Connection to PCE <*> <*>,1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,The system clock has been set.,1,10.240.109.249
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.109.249
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.109.249
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.109.249
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.109.249
Interface <*> changed state to <*>,Connection to PCE <*> <*>,1,10.240.109.249
Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,10.240.109.249
Interface <*> changed state to <*>,The system clock has been set.,1,10.240.109.249
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30223-tmnsuriajaya-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30223-tmnsuriajaya-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30223-tmnsuriajaya-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",1,10.240.238.34
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.238.34
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",1,10.240.238.34
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.238.34
Line protocol on Interface <*> <*> <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,53032-sg_bari-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*>",1,53032-sg_bari-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.106.105
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.106.105
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.26.172
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,"exec timer expired, tty <*> <*> , user <*>",1,10.244.26.172
BFD-SYSLOG: BFD session <*> <*> is going UP,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.253.225
BFD-SYSLOG: BFD session <*> <*> is going UP,"exec timer expired, tty <*> <*> , user <*>",1,10.244.253.225
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,1,43131-tsrillang-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",1,43131-tsrillang-acc1
User <*> has exited tty session <*> <*>,System Internal synchronization source is selected.,1,10.240.109.143
User <*> has exited tty session <*> <*>,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,1,10.240.109.143
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.240.125.82
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.124.200.98
Line protocol on Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,70037-kualaselangor-aggb01
Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,70037-kualaselangor-aggb01
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,63132-lebuhlight-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,63132-lebuhlight-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,63132-lebuhlight-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,63132-lebuhlight-acc1
System Internal synchronization source is selected.,User <*> has exited tty session <*> <*>,1,10.240.109.143
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,63132-lebuhlight-acc1
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,63132-lebuhlight-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,63132-lebuhlight-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,63132-lebuhlight-acc1
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,User <*> has exited tty session <*> <*>,1,10.240.109.143
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,10.244.71.73
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,10.244.71.73
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,10.244.71.73
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.71.73
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.71.73
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.71.73
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.71.73
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,10.244.71.73
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.71.73
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.71.73
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.71.73
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.71.73
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",sent to neighbor <*> 4 0 hold time expired 0 bytes,1,70013-prsangshlm-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",neighbor <*> Down BGP Notification <*>,1,70013-prsangshlm-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",1,70013-prsangshlm-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",neighbor <*> Up,1,70013-prsangshlm-aggb01
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70147-jlnkebun2-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70147-jlnkebun2-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70147-jlnkebun2-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70147-jlnkebun2-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70147-jlnkebun2-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70147-jlnkebun2-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,56046-wakafmekzainab-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,56046-wakafmekzainab-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,56046-wakafmekzainab-acc1
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,56046-wakafmekzainab-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,56046-wakafmekzainab-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,56046-wakafmekzainab-acc1
Line protocol on Interface <*> changed state to <*>,GR session <*> inst <*> : <*> graceful recovery,1,10.244.71.191
User <*> has exited tty session <*> <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,1,10.240.48.86
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.48.86
User <*> has exited tty session <*> <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.48.86
User <*> has exited tty session <*> <*>,R0 0: kernel: EXT2-fs mmcblk0p1 : error: ext2_free_blocks: Freeing blocks <*> <*> <*> - <*> = <*> count = 1,1,50102-masjidsaspekan-acc1
Interface <*> changed state to <*>,GR session <*> inst <*> : <*> graceful recovery,1,10.244.71.191
R0 0: kernel: EXT2-fs mmcblk0p1 : error: ext2_free_blocks: Freeing blocks <*> <*> <*> - <*> = <*> count = 1,User <*> has exited tty session <*> <*>,1,50102-masjidsaspekan-acc1
R0 0: kernel: EXT2-fs mmcblk0p1 : error: ext2_free_blocks: Freeing blocks <*> <*> <*> - <*> = <*> count = 1,fh_schedule_callback: Class default: Maximum number of 64 call-home publish entries exceeded; some events have been discarded,1,50102-masjidsaspekan-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,20045-menawoh-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,20045-menawoh-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.71.77
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.71.77
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.71.77
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.71.77
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.71.77
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.71.77
error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,"Interface Ethernet1 16, operational <*> <*> <*> <*> <*>",1,mricswa01-n3k
error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,Interface Ethernet1 <*> is <*> <*> <*>,1,mricswa01-n3k
error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,Interface <*> <*> is up in mode <*>,1,mricswa01-n3k
error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,Interface <*> <*> operational <*> Flow Control state changed to off,1,mricswa01-n3k
pam_aaa:Authentication failed from <*> - dcos_sshd <*>,"Interface Ethernet1 16, operational <*> <*> <*> <*> <*>",1,mricswa01-n3k
pam_aaa:Authentication failed from <*> - dcos_sshd <*>,Interface Ethernet1 <*> is <*> <*> <*>,1,mricswa01-n3k
pam_aaa:Authentication failed from <*> - dcos_sshd <*>,Interface <*> <*> is up in mode <*>,1,mricswa01-n3k
pam_aaa:Authentication failed from <*> - dcos_sshd <*>,Interface <*> <*> operational <*> Flow Control state changed to off,1,mricswa01-n3k
All servers failed to respond,"Interface Ethernet1 16, operational <*> <*> <*> <*> <*>",1,mricswa01-n3k
All servers failed to respond,Interface Ethernet1 <*> is <*> <*> <*>,1,mricswa01-n3k
All servers failed to respond,Interface <*> <*> is up in mode <*>,1,mricswa01-n3k
All servers failed to respond,Interface <*> <*> operational <*> Flow Control state changed to off,1,mricswa01-n3k
"Interface Ethernet1 16, operational <*> <*> <*> <*> <*>",error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,1,mricswa01-n3k
"Interface Ethernet1 16, operational <*> <*> <*> <*> <*>",pam_aaa:Authentication failed from <*> - dcos_sshd <*>,1,mricswa01-n3k
"Interface Ethernet1 16, operational <*> <*> <*> <*> <*>",All servers failed to respond,1,mricswa01-n3k
Interface Ethernet1 <*> is <*> <*> <*>,error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,1,mricswa01-n3k
Interface Ethernet1 <*> is <*> <*> <*>,pam_aaa:Authentication failed from <*> - dcos_sshd <*>,1,mricswa01-n3k
Interface Ethernet1 <*> is <*> <*> <*>,All servers failed to respond,1,mricswa01-n3k
Interface <*> <*> operational <*> Flow Control state changed to off,error: PAM: Authentication failure for illegal user <*> from <*> - dcos_sshd <*>,1,mricswa01-n3k
Interface <*> <*> operational <*> Flow Control state changed to off,pam_aaa:Authentication failed from <*> - dcos_sshd <*>,1,mricswa01-n3k
Interface <*> <*> operational <*> Flow Control state changed to off,All servers failed to respond,1,mricswa01-n3k
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.109.245
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.238.24
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.238.24
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.238.24
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.238.24
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.238.24
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.238.24
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.238.24
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.238.24
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.57.250
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.126.226
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.240.126.226
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.165
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.165
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.165
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.165
Configured from <*> by <*> on <*> <*>,"exec timer expired, tty <*> <*> , user <*>",1,43132-fdlokheng-acc1
BFD-SYSLOG: BFD session <*> <*> is going UP,neighbor <*> vpn vrf <*> Down <*> <*> <*>,1,kpgce01-poi-asr907
BFD-SYSLOG: BFD session <*> <*> is going UP,neighbor <*> vpn vrf <*> Up,1,kpgce01-poi-asr907
BFD-SYSLOG: BFD session <*> <*> is going UP,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,kpgce01-poi-asr907
BFD-SYSLOG: BFD session <*> <*> is going UP,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,kpgce01-poi-asr907
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70565-vistakiara-acc1
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30143-mlngkidurong-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70565-vistakiara-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,30143-mlngkidurong-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70565-vistakiara-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70565-vistakiara-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,70057-bt18rwg-aggb01
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.44
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70057-bt18rwg-aggb01
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.244.55.44
Interface <*> changed state to <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,1,70057-bt18rwg-aggb01
Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,70057-bt18rwg-aggb01
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,70057-bt18rwg-aggb01
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70057-bt18rwg-aggb01
Line protocol on Interface <*> changed state to <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,1,70057-bt18rwg-aggb01
Line protocol on Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,70057-bt18rwg-aggb01
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,1,10.240.109.42
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.109.42
User <*> has exited tty session <*> <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,1,66011-bktsamudera-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",Interface <*> <*> <*> changed state to <*>,1,10.240.109.42
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,66011-bktsamudera-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70820-batangkalird-acc1
User <*> has exited tty session <*> <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,1,66011-bktsamudera-acc1
User <*> has exited tty session <*> <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",1,66011-bktsamudera-acc1
User <*> has exited tty session <*> <*>,BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,66011-bktsamudera-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70820-batangkalird-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70820-batangkalird-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70820-batangkalird-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.125.129
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.129
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.125.129
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.129
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70820-batangkalird-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70820-batangkalird-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.125.129
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.129
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.125.129
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.129
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.71.101
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.71.101
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.55.250
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.71.101
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.71.101
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.250
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.250
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.55.250
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.250
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.250
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.55.250
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.250
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.55.250
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.250
cleared CRITICAL <*> <*> <*> Physical Port Link Down,System Internal synchronization source is selected.,0.999834,70016-dsradamai-aggb01
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.999833,70016-dsradamai-aggb01
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.999416,70824-kerlingtown-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.999416,70824-kerlingtown-acc1
fh_schedule_callback: Class default: Maximum number of 64 call-home publish entries exceeded; some events have been discarded,R0 0: kernel: EXT2-fs mmcblk0p1 : error: ext2_free_blocks: Freeing blocks <*> <*> <*> - <*> = <*> count = 1,0.998979,50102-masjidsaspekan-acc1
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.998352,60013-arau-aggb01
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.998352,60013-arau-aggb01
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.997928,70016-dsradamai-aggb01
Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.997619,10.240.109.114
Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.997619,10.240.109.114
R0 0: kernel: FAT-fs <*> : unable to read boot sector to mark fs as dirty,Line protocol on Interface <*> changed state to <*>,0.995718,kmpce01-poi-asr907
