source,target,value,ip
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> <*> <*> changed state to <*>,0.639297,56048-kuala_krai-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.639297,10.240.48.22
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> <*> <*> changed state to <*>,0.639297,56048-kuala_krai-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
<*> session hold up initiated,Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
"Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure, Critical Alarms OOR is posted to all selection process.",Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
"Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure, Critical Alarms OOR is posted to all selection process.",Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
<*> session hold up initiated,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
<*> session hold up initiated,Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
asserted CRITICAL <*> <*> <*> Physical Port Link Down,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
System Internal synchronization source is selected.,Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
System Internal synchronization source is selected.,Line protocol on Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
System Internal synchronization source is selected.,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,Interface <*> <*> <*> changed state to <*>,0.639215,10.240.108.188
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
"Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure, Critical Alarms OOR is posted to all selection process.",interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.639215,10.240.108.188
User <*> from <*> logged out on <*>,Line protocol on Interface <*> changed state to <*>,0.639069,atbuer02-asr9k
User <*> from <*> logged out on <*>,Interface <*> changed state to <*>,0.639069,atbuer02-asr9k
Found LSA with the same host bits but different mask. LSA with shorter mask will be used. LSA 1: <*> <*> LSA 2: <*> <*>,User <*> from <*> logged out on <*>,0.638834,shtsr01-asr9k
"VRF 'default' 0x60000000 , Peer <*> synchronization lost",User <*> from <*> logged out on <*>,0.63878,shtsr01-asr9k
Authorization renewal successful. <*> for udi <*>,User <*> from <*> logged out on <*>,0.63878,shtsr01-asr9k
TACACS+ server <*> 49 is UP vrf: <*> server-private: Yes,User <*> from <*> logged out on <*>,0.63878,shtsr01-asr9k
"BFD Async Detect timer expired to neighbor <*> on interface <*> even when async pkt received within timer duration, <*> us, <*> us elapsed since last async pkt received",User <*> from <*> logged out on <*>,0.63878,shtsr01-asr9k
"VRF 'default' 0x60000000 , Neighbor <*> is DOWN <*> <*> <*> <*> <*>",User <*> from <*> logged out on <*>,0.638645,shtsr01-asr9k
"neighbor <*> Down - BGP Notification <*> hold time expired VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",User <*> from <*> logged out on <*>,0.638645,shtsr01-asr9k
"VRF 'default' 0x60000000 , Neighbor <*> is DOWN TCP connection closed",User <*> from <*> logged out on <*>,0.638645,shtsr01-asr9k
NSR disabled on neighbor <*> due to 'ip-tcp' detected the 'warning' condition 'NSR is down because the retransmission threshold exceeded probably because downstream RP is not healthy ',User <*> from <*> logged out on <*>,0.638645,shtsr01-asr9k
"access-list ACL-SNMP 1000 deny udp <*> <*> -> <*> 161 , <*> <*>",User <*> from <*> logged out on <*>,0.638645,shtsr01-asr9k
User <*> from <*> logged out on <*>,"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",0.638638,meruer01-asr9k
User <*> from <*> logged out on <*>,Authorization renewal successful. <*> for udi <*>,0.638638,meruer01-asr9k
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,User <*> from <*> logged out on <*>,0.638557,sjyuer01-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,User <*> from <*> logged out on <*>,0.638557,sjyuer01-asr9k
"VRF 'default' 0x60000000 , Peer <*> initial synchronization done",User <*> from <*> logged out on <*>,0.638537,shtsr01-asr9k
"VRF 'default' 0x60000000 , GR session <*> instance <*> timed out",User <*> from <*> logged out on <*>,0.638537,shtsr01-asr9k
Initial synchronization successfully done for <*> peers,User <*> from <*> logged out on <*>,0.638537,shtsr01-asr9k
"neighbor <*> Down - <*> <*> <*> <*> <*> VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",User <*> from <*> logged out on <*>,0.638482,shtsr01-asr9k
"neighbor <*> Down - Peer closing down the session CEASE notification sent - hold time expired VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",User <*> from <*> logged out on <*>,0.638482,shtsr01-asr9k
Initial synchronization started for <*> peers,User <*> from <*> logged out on <*>,0.638482,shtsr01-asr9k
The Power Supply in slot <*> is switched off or encountering a failure condition.,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.63848,70037-kualaselangor-aggb01
asserted CRITICAL Power Supply Bay <*> Power Supply FAN Module Missing,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.63848,70037-kualaselangor-aggb01
asserted CRITICAL Power Supply Module <*> Power Supply Failure,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.63848,70037-kualaselangor-aggb01
<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.638371,iphuer02-asr9k
<*> <*> <*> <*> is Active as part of <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.638371,iphuer02-asr9k
Interface <*> changed state to <*>,User <*> from <*> logged out on <*>,0.638351,-
"VRF 'default' 0x60000000 , <*> <*> <*> <*> <*> <*>",User <*> from <*> logged out on <*>,0.638319,shtsr01-asr9k
User <*> from <*> logged out on <*>,TACACS+ server <*> 49 is UP vrf: <*> server-private: Yes,0.638264,meruer01-asr9k
NSR disabled on neighbor <*> on standby RP due to <*> <*> <*> <*> <*> VRF: <*>,User <*> from <*> logged out on <*>,0.638262,shtsr01-asr9k
"neighbor <*> Up VRF: default; AFI SAFI: 1 128, 2 128, 1 132, 25 70 AS: 65535",User <*> from <*> logged out on <*>,0.638262,shtsr01-asr9k
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.638178,10.244.55.62
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.638178,60024-westin-acc2
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.638178,60024-westin-acc2
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.638178,60024-westin-acc2
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.638178,60024-westin-acc2
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Line protocol on Interface <*> changed state to <*>,0.638178,60024-westin-acc2
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Interface <*> changed state to <*>,0.638178,60024-westin-acc2
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.638091,56013-tanahmerah-aggb01
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.638091,56013-tanahmerah-aggb01
bootflash : <*> space alarm <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.638076,10.240.109.118
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.638076,60143-portomalailkw-acc1
R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.638076,10.240.109.118
"R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.638076,10.240.109.118
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.638076,10.240.109.118
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",bootflash : <*> space alarm <*>,0.638076,10.240.109.118
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload",0.638076,10.240.109.118
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,0.638076,10.240.109.118
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.638076,10.240.109.118
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.637899,iphuer02-asr9k
"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",User <*> from <*> logged out on <*>,0.637833,shtsr01-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.636187,snwuer01-asr9k
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.636187,snwuer01-asr9k
User <*> from <*> logged out on <*>,The requested term-type <*> is not supported,0.635726,wpjsr01-asr9k
"access-list ACL-SNMP 1000 deny udp <*> <*> -> <*> 161 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.635138,wpjsr02-asr9k
<*> session recovery <*>,Interface <*> changed state to <*>,0.635133,70039-lingui-aggb01
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,0.634956,50129-cheroh-acc1
Interface <*> <*> <*> <*> changed state to <*>,User <*> from <*> logged out on <*>,0.634896,-
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,User <*> from <*> logged out on <*>,0.634896,-
User <*> from <*> logged out on <*>,Failed authentication attempt by user <*> from <*> on <*>,0.634703,atbrr01-crsx
User <*> from <*> logged out on <*>,"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",0.63461,atbrr01-crsx
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.634539,kmpuer01-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.634539,kmpuer01-asr9k
"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.634242,bntuer02-asr9k
Error in receiving <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.634242,bntuer02-asr9k
"Server initiated <*> rekey for session <*> , session_rekey_count = <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.634242,bntuer02-asr9k
User <*> from <*> logged out on <*>,"access-list ACL-SNMP 1000 deny udp <*> <*> -> <*> 161 , <*> <*>",0.634168,wpjsr01-asr9k
User <*> from <*> logged out on <*>,TACACS+ server <*> 49 is DOWN vrf: <*> server-private: <*> - Socket <*> Connection timed out,0.634168,wpjsr01-asr9k
User <*> from <*> logged out on <*>,TACACS+ server <*> 49 is UP vrf: <*> server-private: Yes,0.634168,wpjsr01-asr9k
User <*> from <*> logged out on <*>,Failed authentication attempt by user <*> from <*> on <*>,0.634168,wpjsr01-asr9k
User <*> from <*> logged out on <*>,Authorization renewal successful. <*> for udi <*>,0.634168,wpjsr01-asr9k
Interface <*> <*> <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.63386,56046-wakafmekzainab-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.30.32
Line protocol on Interface <*> <*> <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.63386,56046-wakafmekzainab-acc1
BFD-SYSLOG: BFD session <*> <*> is going UP,"exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.30.32
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.30.32
Interface <*> <*> <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",0.63386,50091-inderasempurna2-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",0.63386,50091-inderasempurna2-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.26.136
BFD-SYSLOG: BFD session <*> <*> is going UP,"exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.26.136
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.26.136
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.26.136
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.30.32
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",0.63386,10.244.30.32
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",0.63386,60062-pokoktai-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,60062-pokoktai-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,60062-pokoktai-acc1
BFD-SYSLOG: BFD session <*> <*> is going UP,"exec timer expired, tty <*> <*> , user <*>",0.63386,60062-pokoktai-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",0.63386,60062-pokoktai-acc1
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,User <*> from <*> logged out on <*>,0.633797,shtsr01-asr9k
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Line protocol on Interface <*> changed state to <*>,0.63357,kmpce01-poi-asr907
<*> session recovery <*>,Line protocol on Interface <*> changed state to <*>,0.633508,70039-lingui-aggb01
<*> session hold up initiated,Line protocol on Interface <*> changed state to <*>,0.633508,70039-lingui-aggb01
neighbor <*> vpn vrf <*> Up,Interface <*> changed state to <*>,0.633019,prdce01-poi-asr907
neighbor <*> vpn vrf <*> Up,Line protocol on Interface <*> changed state to <*>,0.633019,prdce01-poi-asr907
neighbor <*> vpn vrf <*> Down <*> <*> <*>,Interface <*> changed state to <*>,0.633019,prdce01-poi-asr907
neighbor <*> vpn vrf <*> Down <*> <*> <*>,Line protocol on Interface <*> changed state to <*>,0.633019,prdce01-poi-asr907
Session to neighbor <*> on interface <*> moved out of Dampened state.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.633017,shtsr02-asr9k
Interface <*> is up in mode <*>,Interface <*> is down No operational members,0.632801,kpgcswa05-n3k
Interface <*> is up in mode <*>,Interface <*> <*> <*> <*> <*> state changed to <*>,0.632801,kpgcswa05-n3k
Interface <*> <*> is up in mode <*>,Interface <*> is down No operational members,0.632801,kpgcswa05-n3k
Interface <*> <*> is up in mode <*>,Interface <*> <*> <*> <*> <*> state changed to <*>,0.632801,kpgcswa05-n3k
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.632562,atbuer02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.632562,atbuer02-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.632562,atbuer02-asr9k
<*> <*> <*> <*> is Active as part of <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.632562,atbuer02-asr9k
"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.632382,shtsr02-asr9k
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.632352,10.244.253.189
Reload requested by <*> on <*> <*> . Reload Reason: Reload Command.,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.632352,10.244.26.208
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.632352,43321-pasirputih2-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.632352,10.244.71.70
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,10.244.253.225
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,0.632352,10.240.109.113
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.632352,10.240.109.113
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,60077-kolejinsaniah-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.632352,66133-wismapeakhua-acc1
R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,"exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,10.244.26.139
asserted CRITICAL Power Supply Module <*> Power Supply Failure,User <*> has exited tty session <*> <*>,0.632352,10.244.55.219
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.632352,10.244.55.201
The Power Supply in slot <*> is switched off or encountering a failure condition.,User <*> has exited tty session <*> <*>,0.632352,10.244.55.219
BFD-SYSLOG: BFD session <*> <*> is going UP,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",0.632352,10.240.48.56
BFD-SYSLOG: BFD session <*> <*> is going UP,"exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act","R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload",0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",BFD-SYSLOG: BFD session <*> <*> is going UP,0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.632352,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.632352,66076-kintajaya-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,10.240.238.34
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Reload requested by <*> on <*> <*> . Reload Reason: Reload Command.,0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",LDP Neighbor <*> 0 is DOWN <*> <*> <*> <*> <*>,0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",GR session <*> inst <*> : interrupted--recovery pending,0.632352,70661-tmtgkarang-acc1
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
"R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload","exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.632352,10.244.57.253
"R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
Reload requested by <*> on <*> <*> . Reload Reason: Reload Command.,"exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
LDP Neighbor <*> 0 is DOWN <*> <*> <*> <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
LDP Neighbor <*> 0 is DOWN <*> <*> <*> <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",<*> session hold up initiated,0.632352,10.240.48.86
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,0.632352,10.240.48.86
BFD-SYSLOG: BFD session <*> <*> is going UP,BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,0.632352,50075-kg_belau-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,10.240.109.60
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.632352,10.240.48.86
GR session <*> inst <*> : interrupted--recovery pending,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.632352,70661-tmtgkarang-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.632352,10.244.57.250
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.632352,10.240.48.86
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,10.240.108.240
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.632352,10.244.253.251
GR session <*> inst <*> : interrupted--recovery pending,"exec timer expired, tty <*> <*> , user <*>",0.632352,70661-tmtgkarang-acc1
NSR disabled on neighbor <*> due to 'ip-tcp' detected the 'warning' condition 'NSR is down because the retransmission threshold exceeded probably because downstream RP is not healthy ',Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.63229,sdkuer02-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.632273,meruer02-asr9k
LDP Neighbor <*> 0 is DOWN <*> <*> <*> <*> <*>,Line protocol on Interface <*> changed state to <*>,0.632062,70039-lingui-aggb01
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,User <*> from <*> logged out on <*>,0.632034,sjyuer02-asr9k
"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631992,sdkuer02-asr9k
"access-list ACL-SNMP 1000 deny udp <*> <*> -> <*> 161 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631942,sdkuer02-asr9k
BFD session to neighbor <*> on interface <*> has been removed,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631846,kpguer01-asr9k
sent to neighbor <*> 4 0 hold time expired 0 bytes,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.63154,70093-johansetia-aggb01
neighbor <*> Down BGP Notification <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.63154,70093-johansetia-aggb01
Line protocol on Interface <*> changed state to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631472,-
<*> <*> <*> <*> is Active as part of <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
<*> <*> <*> <*> is Active as part of <*>,Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
